Covid,Electricity,Season,State,Time,WeekTime,Value
No,Electricity Demand,Autumn,Queensland,19:30:00,Weekend,6913.363394
No,Regional Reference Price,Autumn,Queensland,19:30:00,Weekend,79.83027523
No,Electricity Demand,Autumn,Queensland,20:00:00,Weekend,6815.302385
No,Regional Reference Price,Autumn,Queensland,20:00:00,Weekend,78.25201835
No,Electricity Demand,Autumn,Queensland,20:30:00,Weekend,6710.273853
No,Regional Reference Price,Autumn,Queensland,20:30:00,Weekend,79.75844037
No,Electricity Demand,Autumn,Queensland,21:00:00,Weekend,6529.212752
No,Regional Reference Price,Autumn,Queensland,21:00:00,Weekend,69.64183486
No,Electricity Demand,Autumn,Queensland,21:30:00,Weekend,6401.753761
No,Regional Reference Price,Autumn,Queensland,21:30:00,Weekend,66.60422018
No,Electricity Demand,Autumn,Queensland,22:00:00,Weekend,6254.09945
No,Regional Reference Price,Autumn,Queensland,22:00:00,Weekend,61.7933945
No,Electricity Demand,Autumn,Queensland,22:30:00,Weekend,6160.343945
No,Regional Reference Price,Autumn,Queensland,22:30:00,Weekend,70.66880734
No,Electricity Demand,Autumn,Queensland,23:00:00,Weekend,6094.325229
No,Regional Reference Price,Autumn,Queensland,23:00:00,Weekend,69.36577982
No,Electricity Demand,Autumn,Queensland,23:30:00,Weekend,5924.841101
No,Regional Reference Price,Autumn,Queensland,23:30:00,Weekend,66.77963303
No,Electricity Demand,Autumn,South Australia,00:00:00,Weekday,1487.979197
No,Regional Reference Price,Autumn,South Australia,00:00:00,Weekday,118.0035401
No,Electricity Demand,Autumn,South Australia,00:30:00,Weekday,1399.923285
No,Regional Reference Price,Autumn,South Australia,00:30:00,Weekday,78.92113139
No,Electricity Demand,Autumn,South Australia,01:00:00,Weekday,1331.089745
No,Regional Reference Price,Autumn,South Australia,01:00:00,Weekday,74.32489051
No,Electricity Demand,Autumn,South Australia,01:30:00,Weekday,1249.791898
No,Regional Reference Price,Autumn,South Australia,01:30:00,Weekday,66.57211679
No,Electricity Demand,Autumn,South Australia,02:00:00,Weekday,1187.214708
No,Regional Reference Price,Autumn,South Australia,02:00:00,Weekday,64.2329562
No,Electricity Demand,Autumn,South Australia,02:30:00,Weekday,1149.404964
No,Regional Reference Price,Autumn,South Australia,02:30:00,Weekday,59.05916058
No,Electricity Demand,Autumn,South Australia,03:00:00,Weekday,1127.302518
No,Regional Reference Price,Autumn,South Australia,03:00:00,Weekday,56.33313869
No,Electricity Demand,Autumn,South Australia,03:30:00,Weekday,1102.962482
No,Regional Reference Price,Autumn,South Australia,03:30:00,Weekday,54.53624088
No,Electricity Demand,Autumn,South Australia,04:00:00,Weekday,1089.984088
No,Regional Reference Price,Autumn,South Australia,04:00:00,Weekday,51.52722628
No,Electricity Demand,Autumn,South Australia,04:30:00,Weekday,1087.033431
No,Regional Reference Price,Autumn,South Australia,04:30:00,Weekday,55.19354015
No,Electricity Demand,Autumn,South Australia,05:00:00,Weekday,1100.784307
No,Regional Reference Price,Autumn,South Australia,05:00:00,Weekday,59.52120438
No,Electricity Demand,Autumn,South Australia,05:30:00,Weekday,1125.05062
No,Regional Reference Price,Autumn,South Australia,05:30:00,Weekday,70.64
No,Electricity Demand,Autumn,South Australia,06:00:00,Weekday,1177.704051
No,Regional Reference Price,Autumn,South Australia,06:00:00,Weekday,78.03839416
No,Electricity Demand,Autumn,South Australia,06:30:00,Weekday,1235.29646
No,Regional Reference Price,Autumn,South Australia,06:30:00,Weekday,95.01160584
No,Electricity Demand,Autumn,South Australia,07:00:00,Weekday,1327.557956
No,Regional Reference Price,Autumn,South Australia,07:00:00,Weekday,126.799562
No,Electricity Demand,Autumn,South Australia,07:30:00,Weekday,1382.743613
No,Regional Reference Price,Autumn,South Australia,07:30:00,Weekday,107.3555474
No,Electricity Demand,Autumn,South Australia,08:00:00,Weekday,1407.500292
No,Regional Reference Price,Autumn,South Australia,08:00:00,Weekday,118.3322993
No,Electricity Demand,Autumn,South Australia,08:30:00,Weekday,1420.506423
No,Regional Reference Price,Autumn,South Australia,08:30:00,Weekday,111.8483577
No,Electricity Demand,Autumn,South Australia,09:00:00,Weekday,1401.522774
No,Regional Reference Price,Autumn,South Australia,09:00:00,Weekday,106.4366058
No,Electricity Demand,Autumn,South Australia,09:30:00,Weekday,1362.028869
No,Regional Reference Price,Autumn,South Australia,09:30:00,Weekday,100.0422263
No,Electricity Demand,Autumn,South Australia,10:00:00,Weekday,1321.87635
No,Regional Reference Price,Autumn,South Australia,10:00:00,Weekday,94.2829562
No,Electricity Demand,Autumn,South Australia,10:30:00,Weekday,1281.282847
No,Regional Reference Price,Autumn,South Australia,10:30:00,Weekday,92.10923358
No,Electricity Demand,Autumn,South Australia,11:00:00,Weekday,1251.274343
No,Regional Reference Price,Autumn,South Australia,11:00:00,Weekday,101.6081752
No,Electricity Demand,Autumn,South Australia,11:30:00,Weekday,1232.893504
No,Regional Reference Price,Autumn,South Australia,11:30:00,Weekday,103.7301095
No,Electricity Demand,Autumn,South Australia,12:00:00,Weekday,1224.656825
No,Regional Reference Price,Autumn,South Australia,12:00:00,Weekday,106.0356934
No,Electricity Demand,Autumn,South Australia,12:30:00,Weekday,1224.531168
No,Regional Reference Price,Autumn,South Australia,12:30:00,Weekday,97.15642336
No,Electricity Demand,Autumn,South Australia,13:00:00,Weekday,1227.588431
No,Regional Reference Price,Autumn,South Australia,13:00:00,Weekday,102.865219
No,Electricity Demand,Autumn,South Australia,13:30:00,Weekday,1230.53792
No,Regional Reference Price,Autumn,South Australia,13:30:00,Weekday,98.82872263
No,Electricity Demand,Autumn,South Australia,14:00:00,Weekday,1242.526679
No,Regional Reference Price,Autumn,South Australia,14:00:00,Weekday,113.1628832
No,Electricity Demand,Autumn,South Australia,14:30:00,Weekday,1256.319307
No,Regional Reference Price,Autumn,South Australia,14:30:00,Weekday,119.939562
No,Electricity Demand,Autumn,South Australia,15:00:00,Weekday,1274.060511
No,Regional Reference Price,Autumn,South Australia,15:00:00,Weekday,103.6877007
No,Electricity Demand,Autumn,South Australia,15:30:00,Weekday,1307.573467
No,Regional Reference Price,Autumn,South Australia,15:30:00,Weekday,144.2133212
No,Electricity Demand,Autumn,South Australia,16:00:00,Weekday,1347.116168
No,Regional Reference Price,Autumn,South Australia,16:00:00,Weekday,122.1190511
No,Electricity Demand,Autumn,South Australia,16:30:00,Weekday,1398.937628
No,Regional Reference Price,Autumn,South Australia,16:30:00,Weekday,150.750146
No,Electricity Demand,Autumn,South Australia,17:00:00,Weekday,1456.845365
No,Regional Reference Price,Autumn,South Australia,17:00:00,Weekday,157.2627007
No,Electricity Demand,Autumn,South Australia,17:30:00,Weekday,1519.779964
No,Regional Reference Price,Autumn,South Australia,17:30:00,Weekday,122.1930657
No,Electricity Demand,Autumn,South Australia,18:00:00,Weekday,1580.283978
No,Regional Reference Price,Autumn,South Australia,18:00:00,Weekday,134.6928832
No,Electricity Demand,Autumn,South Australia,18:30:00,Weekday,1633.111314
No,Regional Reference Price,Autumn,South Australia,18:30:00,Weekday,144.3214234
No,Electricity Demand,Autumn,South Australia,19:00:00,Weekday,1646.027628
No,Regional Reference Price,Autumn,South Australia,19:00:00,Weekday,133.9265328
No,Electricity Demand,Autumn,South Australia,19:30:00,Weekday,1632.954343
No,Regional Reference Price,Autumn,South Australia,19:30:00,Weekday,106.2490146
No,Electricity Demand,Autumn,South Australia,20:00:00,Weekday,1600.327883
No,Regional Reference Price,Autumn,South Australia,20:00:00,Weekday,97.31682482
No,Electricity Demand,Autumn,South Australia,20:30:00,Weekday,1559.871277
No,Regional Reference Price,Autumn,South Australia,20:30:00,Weekday,95.07083942
No,Electricity Demand,Autumn,South Australia,21:00:00,Weekday,1515.579526
No,Regional Reference Price,Autumn,South Australia,21:00:00,Weekday,89.99120438
No,Electricity Demand,Autumn,South Australia,21:30:00,Weekday,1470.889964
No,Regional Reference Price,Autumn,South Australia,21:30:00,Weekday,84.83186131
No,Electricity Demand,Autumn,South Australia,22:00:00,Weekday,1422.785328
No,Regional Reference Price,Autumn,South Australia,22:00:00,Weekday,77.88970803
No,Electricity Demand,Autumn,South Australia,22:30:00,Weekday,1371.924781
No,Regional Reference Price,Autumn,South Australia,22:30:00,Weekday,88.93536496
No,Electricity Demand,Autumn,South Australia,23:00:00,Weekday,1333.10354
No,Regional Reference Price,Autumn,South Australia,23:00:00,Weekday,77.5840511
No,Electricity Demand,Autumn,South Australia,23:30:00,Weekday,1313.990584
No,Regional Reference Price,Autumn,South Australia,23:30:00,Weekday,85.58467153
No,Electricity Demand,Autumn,South Australia,00:00:00,Weekend,1464.934495
No,Regional Reference Price,Autumn,South Australia,00:00:00,Weekend,96.81165138
No,Electricity Demand,Autumn,South Australia,00:30:00,Weekend,1370.850275
No,Regional Reference Price,Autumn,South Australia,00:30:00,Weekend,80.27550459
No,Electricity Demand,Autumn,South Australia,01:00:00,Weekend,1302.66844
No,Regional Reference Price,Autumn,South Australia,01:00:00,Weekend,76.48100917
No,Electricity Demand,Autumn,South Australia,01:30:00,Weekend,1219.568716
No,Regional Reference Price,Autumn,South Australia,01:30:00,Weekend,68.57431193
No,Electricity Demand,Autumn,South Australia,02:00:00,Weekend,1155.484587
No,Regional Reference Price,Autumn,South Australia,02:00:00,Weekend,65.66642202
No,Electricity Demand,Autumn,South Australia,02:30:00,Weekend,1114.583486
No,Regional Reference Price,Autumn,South Australia,02:30:00,Weekend,60.79201835
No,Electricity Demand,Autumn,South Australia,03:00:00,Weekend,1091.192477
No,Regional Reference Price,Autumn,South Australia,03:00:00,Weekend,58.04623853
No,Electricity Demand,Autumn,South Australia,03:30:00,Weekend,1067.041193
No,Regional Reference Price,Autumn,South Australia,03:30:00,Weekend,55.74944954
No,Electricity Demand,Autumn,South Australia,04:00:00,Weekend,1052.942294
No,Regional Reference Price,Autumn,South Australia,04:00:00,Weekend,51.83816514
No,Electricity Demand,Autumn,South Australia,04:30:00,Weekend,1043.657431
No,Regional Reference Price,Autumn,South Australia,04:30:00,Weekend,54.03247706
No,Electricity Demand,Autumn,South Australia,05:00:00,Weekend,1043.971009
No,Regional Reference Price,Autumn,South Australia,05:00:00,Weekend,53.07449541
No,Electricity Demand,Autumn,South Australia,05:30:00,Weekend,1045.231835
No,Regional Reference Price,Autumn,South Australia,05:30:00,Weekend,55.69688073
No,Electricity Demand,Autumn,South Australia,06:00:00,Weekend,1060.371835
No,Regional Reference Price,Autumn,South Australia,06:00:00,Weekend,57.57899083
No,Electricity Demand,Autumn,South Australia,06:30:00,Weekend,1075.962844
No,Regional Reference Price,Autumn,South Australia,06:30:00,Weekend,62.58724771
No,Electricity Demand,Autumn,South Australia,07:00:00,Weekend,1105.530642
No,Regional Reference Price,Autumn,South Australia,07:00:00,Weekend,69.61155963
No,Electricity Demand,Autumn,South Australia,07:30:00,Weekend,1121.164037
No,Regional Reference Price,Autumn,South Australia,07:30:00,Weekend,69.72119266
No,Electricity Demand,Autumn,South Australia,08:00:00,Weekend,1123.368807
No,Regional Reference Price,Autumn,South Australia,08:00:00,Weekend,74.93697248
No,Electricity Demand,Autumn,South Australia,08:30:00,Weekend,1128.522202
No,Regional Reference Price,Autumn,South Australia,08:30:00,Weekend,78.22201835
No,Electricity Demand,Autumn,South Australia,09:00:00,Weekend,1121.941101
No,Regional Reference Price,Autumn,South Australia,09:00:00,Weekend,80.58357798
No,Electricity Demand,Autumn,South Australia,09:30:00,Weekend,1100.494128
No,Regional Reference Price,Autumn,South Australia,09:30:00,Weekend,82.95165138
No,Electricity Demand,Autumn,South Australia,10:00:00,Weekend,1072.802936
No,Regional Reference Price,Autumn,South Australia,10:00:00,Weekend,72.42431193
No,Electricity Demand,Autumn,South Australia,10:30:00,Weekend,1044.375138
No,Regional Reference Price,Autumn,South Australia,10:30:00,Weekend,68.30137615
No,Electricity Demand,Autumn,South Australia,11:00:00,Weekend,1024.481193
No,Regional Reference Price,Autumn,South Australia,11:00:00,Weekend,60.10256881
No,Electricity Demand,Autumn,South Australia,11:30:00,Weekend,1009.177431
No,Regional Reference Price,Autumn,South Australia,11:30:00,Weekend,63.38229358
No,Electricity Demand,Autumn,South Australia,12:00:00,Weekend,1006.438073
No,Regional Reference Price,Autumn,South Australia,12:00:00,Weekend,63.63192661
No,Electricity Demand,Autumn,South Australia,12:30:00,Weekend,1003.995413
No,Regional Reference Price,Autumn,South Australia,12:30:00,Weekend,64.50614679
No,Electricity Demand,Autumn,South Australia,13:00:00,Weekend,1003.448073
No,Regional Reference Price,Autumn,South Australia,13:00:00,Weekend,65.78541284
No,Electricity Demand,Autumn,South Australia,13:30:00,Weekend,1007.914404
No,Regional Reference Price,Autumn,South Australia,13:30:00,Weekend,64.73045872
No,Electricity Demand,Autumn,South Australia,14:00:00,Weekend,1022.178257
No,Regional Reference Price,Autumn,South Australia,14:00:00,Weekend,68.05550459
No,Electricity Demand,Autumn,South Australia,14:30:00,Weekend,1032.882844
No,Regional Reference Price,Autumn,South Australia,14:30:00,Weekend,71.14174312
No,Electricity Demand,Autumn,South Australia,15:00:00,Weekend,1056.359633
No,Regional Reference Price,Autumn,South Australia,15:00:00,Weekend,75.90220184
No,Electricity Demand,Autumn,South Australia,15:30:00,Weekend,1095.88578
No,Regional Reference Price,Autumn,South Australia,15:30:00,Weekend,78.69614679
No,Electricity Demand,Autumn,South Australia,16:00:00,Weekend,1140.670734
No,Regional Reference Price,Autumn,South Australia,16:00:00,Weekend,85.08165138
No,Electricity Demand,Autumn,South Australia,16:30:00,Weekend,1199.386606
No,Regional Reference Price,Autumn,South Australia,16:30:00,Weekend,88.28027523
No,Electricity Demand,Autumn,South Australia,17:00:00,Weekend,1262.562569
No,Regional Reference Price,Autumn,South Australia,17:00:00,Weekend,99.15834862
No,Electricity Demand,Autumn,South Australia,17:30:00,Weekend,1338.747798
No,Regional Reference Price,Autumn,South Australia,17:30:00,Weekend,99.3587156
No,Electricity Demand,Autumn,South Australia,18:00:00,Weekend,1402.387064
No,Regional Reference Price,Autumn,South Australia,18:00:00,Weekend,110.6834862
No,Electricity Demand,Autumn,South Australia,18:30:00,Weekend,1457.771927
No,Regional Reference Price,Autumn,South Australia,18:30:00,Weekend,113.9069725
No,Electricity Demand,Autumn,South Australia,19:00:00,Weekend,1474.892202
No,Regional Reference Price,Autumn,South Australia,19:00:00,Weekend,99.26541284
No,Electricity Demand,Autumn,South Australia,19:30:00,Weekend,1456.529541
No,Regional Reference Price,Autumn,South Australia,19:30:00,Weekend,89.26366973
No,Electricity Demand,Autumn,South Australia,20:00:00,Weekend,1428.335688
No,Regional Reference Price,Autumn,South Australia,20:00:00,Weekend,86.44605505
No,Electricity Demand,Autumn,South Australia,20:30:00,Weekend,1392.704312
No,Regional Reference Price,Autumn,South Australia,20:30:00,Weekend,85.65559633
No,Electricity Demand,Autumn,South Australia,21:00:00,Weekend,1355.855229
No,Regional Reference Price,Autumn,South Australia,21:00:00,Weekend,79.45137615
No,Electricity Demand,Autumn,South Australia,21:30:00,Weekend,1324.41578
No,Regional Reference Price,Autumn,South Australia,21:30:00,Weekend,75.83275229
No,Electricity Demand,Autumn,South Australia,22:00:00,Weekend,1291.200917
No,Regional Reference Price,Autumn,South Australia,22:00:00,Weekend,68.77458716
No,Electricity Demand,Autumn,South Australia,22:30:00,Weekend,1254.274495
No,Regional Reference Price,Autumn,South Australia,22:30:00,Weekend,71.18688073
No,Electricity Demand,Autumn,South Australia,23:00:00,Weekend,1231.532752
No,Regional Reference Price,Autumn,South Australia,23:00:00,Weekend,68.61100917
No,Electricity Demand,Autumn,South Australia,23:30:00,Weekend,1222.609358
No,Regional Reference Price,Autumn,South Australia,23:30:00,Weekend,77.70963303
No,Electricity Demand,Autumn,Tasmania,00:00:00,Weekday,964.034562
No,Regional Reference Price,Autumn,Tasmania,00:00:00,Weekday,109.6967153
No,Electricity Demand,Autumn,Tasmania,00:30:00,Weekday,949.5713869
No,Regional Reference Price,Autumn,Tasmania,00:30:00,Weekday,107.6743066
No,Electricity Demand,Autumn,Tasmania,01:00:00,Weekday,939.8214234
No,Regional Reference Price,Autumn,Tasmania,01:00:00,Weekday,120.8627737
No,Electricity Demand,Autumn,Tasmania,01:30:00,Weekday,933.67
No,Regional Reference Price,Autumn,Tasmania,01:30:00,Weekday,108.6547445
No,Electricity Demand,Autumn,Tasmania,02:00:00,Weekday,929.3711314
No,Regional Reference Price,Autumn,Tasmania,02:00:00,Weekday,107.1291606
No,Electricity Demand,Autumn,Tasmania,02:30:00,Weekday,926.3543066
No,Regional Reference Price,Autumn,Tasmania,02:30:00,Weekday,107.9196715
No,Electricity Demand,Autumn,Tasmania,03:00:00,Weekday,927.4837591
No,Regional Reference Price,Autumn,Tasmania,03:00:00,Weekday,111.6989781
No,Electricity Demand,Autumn,Tasmania,03:30:00,Weekday,930.6111679
No,Regional Reference Price,Autumn,Tasmania,03:30:00,Weekday,112.4965693
No,Electricity Demand,Autumn,Tasmania,04:00:00,Weekday,935.2014964
No,Regional Reference Price,Autumn,Tasmania,04:00:00,Weekday,113.3855474
No,Electricity Demand,Autumn,Tasmania,04:30:00,Weekday,945.8962774
No,Regional Reference Price,Autumn,Tasmania,04:30:00,Weekday,121.004708
No,Electricity Demand,Autumn,Tasmania,05:00:00,Weekday,961.9226277
No,Regional Reference Price,Autumn,Tasmania,05:00:00,Weekday,127.3041241
No,Electricity Demand,Autumn,Tasmania,05:30:00,Weekday,999.4727007
No,Regional Reference Price,Autumn,Tasmania,05:30:00,Weekday,130.2691606
